year,IPC1,IPC2,IPC4
1944,0.0,0.0,0.0
1945,0.0,0.0,0.0
1946,0.0,0.0,0.0
1947,0.0,0.0,0.0
1948,0.0,0.0,0.0
1949,0.0,0.0,0.0
1950,0.213,0.000135,0.0
1951,0.235,0.000156,0.0
1952,0.268,0.000184,0.0
1953,0.312,0.000229,0.0
1954,0.337,0.00025,0.0
1955,0.312,0.000245,0.0
1956,0.341,0.00028100000000000005,0.0
1957,0.374,0.000319,0.0
1958,0.319,0.00028199999999999997,0.0
1959,0.367,0.000335,0.0
1960,0.433,0.000408,0.0
1961,0.429,0.000417,0.0
1962,0.495,0.000496,0.0
1963,0.532,0.000549,0.0
1964,0.609,0.000631,0.0
1965,0.796,0.0008449999999999999,0.0
1966,1.1,0.00117,0.0
1967,1.33,0.00149,0.0
1968,1.45,0.00164,0.0
1969,1.52,0.00176,0.0
1970,1.61,0.095,7.149999999999999e-05
1971,1.69,0.12,7.45e-05
1972,1.72,0.105,7.74e-05
1973,2.08,0.125,7.89e-05
1974,1.58,0.12,8.04e-05
1975,2.01,0.0755,8.19e-05
1976,1.97,0.106,8.49e-05
1977,1.88,0.109,8.939999999999999e-05
1978,2.37,0.13,9.23e-05
1979,2.27,0.123,9.53e-05
1980,2.34,0.128,9.98e-05
1981,1.99,0.107,9.98e-05
1982,1.84,0.11,9.98e-05
1983,1.34,0.0948,0.000101
1984,1.53,0.0658,0.000101
1985,1.6,0.0761,0.000103
1986,1.76,0.0757,0.000104
1987,1.75,0.030100000000000002,0.000106
1988,1.87,0.0432,0.00010899999999999999
1989,1.84,0.07490000000000001,0.00011
1990,1.73,0.0792,0.00011300000000000001
1991,2.02,0.0782,0.000116
1992,2.02,0.0809,0.00011899999999999999
1993,2.03,0.07709999999999999,0.000118
1994,2.03,0.07590000000000001,0.000121
1995,2.04,0.0756,0.000124
1996,2.07,0.0745,0.000127
1997,2.09,0.0694,0.000131
1998,2.09,0.0767,0.000134
1999,2.11,0.0414,0.000136
2000,2.17,0.0466,0.00013900000000000002
2001,2.34,0.0422,0.00014299999999999998
2002,1.54,0.0376,0.000146
2003,1.51,0.0308,0.00015
2004,1.53,0.030600000000000002,0.000156
2005,1.56,0.0304,0.000161
2006,1.72,0.0308,0.000165
2007,1.73,0.0304,0.00017
2008,1.91,0.0305,0.000174
2009,1.98,0.0232,0.000179
2010,2.36,0.0212,0.000185
2011,2.73,0.0337,0.000189
2012,2.45,0.048,0.000194
2013,3.1,0.0535,0.000194
2014,3.18,0.0297,0.000194
2015,2.7,0.0297,0.000194
2016,2.92,0.009800000000000001,0.000194
2017,2.42,0.013800000000000002,0.000195
2018,2.08,0.013800000000000002,0.00019700000000000002
2019,2.62,0.0218,0.00019800000000000002
2020,2.91,0.0208,0.0002
2021,3.08,0.0208,0.000201
2022,3.17,0.0208,0.000203
2023,3.25,0.0208,0.000204
