year,IPC1,IPC2,IPC4
1944,0.0,0.0,0.0
1945,0.0,0.0,0.0
1946,0.0,0.0,0.0
1947,0.0,0.0,0.0
1948,0.0,0.0,0.0
1949,0.0,0.0,0.0
1950,0.0,0.0,0.0
1951,0.0,0.0,0.0
1952,0.0,0.0,0.0
1953,0.0,0.0,0.0
1954,0.0,0.0,0.0
1955,0.0,0.0,0.0
1956,0.0,0.0,0.0
1957,0.0,0.0,0.0
1958,0.0,0.0,0.0
1959,0.0,0.0,0.0
1960,0.0,0.0,0.0
1961,0.0,0.0,0.0
1962,0.0,0.0,0.0
1963,0.0,0.0,0.0
1964,0.0,0.0,0.0
1965,0.0,0.0,0.0
1966,0.0,0.0,0.0
1967,0.0,0.0,0.0
1968,0.0,0.0,0.0
1969,0.0,0.0,0.0
1970,3.48e-11,0.000313,0.00023300000000000003
1971,0.00239,0.000321,0.000262
1972,0.00239,0.00033400000000000004,0.000294
1973,0.00239,0.00034599999999999995,0.00032700000000000003
1974,0.00239,0.000356,0.000363
1975,0.00478,0.000371,0.0004
1976,0.00717,0.000363,0.000435
1977,0.00956,0.00037,0.000472
1978,0.0143,0.000402,0.0005110000000000001
1979,0.019100000000000002,0.00040899999999999997,0.0005520000000000001
1980,0.0287,0.000424,0.000596
1981,0.031100000000000003,0.000429,0.000635
1982,0.031100000000000003,0.00045200000000000004,0.0006770000000000001
1983,0.0334,0.000455,0.000722
1984,0.038200000000000005,0.0005719999999999999,0.000769
1985,0.043,0.0005250000000000001,0.0008179999999999999
1986,0.0526,0.000545,0.0008489999999999999
1987,0.0526,0.000553,0.0008810000000000001
1988,0.0621,0.000616,0.000912
1989,0.08120000000000001,0.000621,0.000944
1990,0.112,0.0006580000000000001,0.000976
1991,0.1,0.0006810000000000001,0.001
1992,0.15,0.0007019999999999999,0.00103
1993,0.129,0.000737,0.0010500000000000002
1994,0.129,0.0009419999999999999,0.00108
1995,0.197,0.0011,0.0011
1996,0.257,0.00117,0.00114
1997,0.318,0.00113,0.0011799999999999998
1998,0.324,0.00116,0.00122
1999,0.445,0.0011799999999999998,0.00127
2000,0.495,0.0019199999999999998,0.00131
2001,0.527,0.00152,0.0014
2002,0.669,0.0016,0.0015
2003,0.605,0.00155,0.0016
2004,0.781,0.00189,0.00171
2005,0.728,0.00198,0.00182
2006,0.893,0.0027,0.0019
2007,0.946,0.0028799999999999997,0.00198
2008,1.03,0.00327,0.00206
2009,1.09,0.00344,0.00215
2010,1.16,0.0033599999999999997,0.00225
2011,1.23,0.0034500000000000004,0.00263
2012,1.3,0.00864,0.0027400000000000002
2013,1.39,0.013300000000000001,0.00285
2014,1.44,0.00862,0.00296
2015,1.46,0.00445,0.00307
2016,1.64,0.00865,0.00317
2017,1.73,0.0062699999999999995,0.00327
2018,1.99,0.00511,0.00337
2019,2.24,0.005889999999999999,0.00346
2020,1.89,0.0049900000000000005,0.0035499999999999998
2021,2.12,0.00501,0.00365
2022,2.2,0.005030000000000001,0.00375
2023,2.29,0.004900000000000001,0.0038399999999999997
