year,IPC1,IPC2,IPC4
1941,0.044,0.0145,0.0
1942,0.0183,0.0109,0.0
1943,0.033,0.0157,0.0
1944,0.044,0.0136,0.0
1945,0.033,0.0169,0.0
1946,0.044,0.0136,0.0
1947,0.044,0.0171,0.0
1948,0.0257,0.0182,0.0
1949,0.033,0.0233,0.0
1950,0.88,0.026600000000000002,0.0
1951,0.891,0.0416,0.0
1952,1.03,0.0419,0.0
1953,1.04,0.0458,0.0
1954,1.1,0.053200000000000004,0.0
1955,1.3,0.0722,0.0
1956,1.47,0.08,0.0
1957,1.69,0.0876,0.0
1958,1.73,0.092,0.0
1959,1.69,0.111,0.0
1960,1.77,0.115,0.0
1961,2.53,0.121,0.0
1962,1.9,0.0932,0.0
1963,1.58,0.0871,0.0
1964,2.05,0.103,0.0
1965,1.9,0.12,0.0
1966,2.01,0.128,0.0
1967,1.75,0.135,0.0
1968,2.64,0.164,0.0
1969,3.09,0.178,0.0
1970,2.79,0.218,0.0
1971,3.41,0.229,0.0
1972,3.07,0.255,0.0
1973,3.26,0.324,0.0
1974,2.92,0.252,0.0
1975,2.75,0.162,0.0
1976,2.45,0.129,0.0
1977,2.56,0.181,0.0
1978,2.71,0.18,0.0
1979,2.51,0.155,0.0
1980,3.1,0.137,0.0
1981,2.38,0.136,0.0
1982,2.37,0.189,0.0
1983,1.77,0.217,0.0
1984,1.31,0.228,0.0
1985,1.05,0.116,0.0
1986,0.946,0.061200000000000004,0.0
1987,0.95,0.060700000000000004,0.0
1988,0.979,0.0573,0.0
1989,1.01,0.0601,0.0
1990,0.994,0.06659999999999999,0.0
1991,0.91,0.0683,0.0
1992,1.02,0.048799999999999996,0.0
1993,1.13,0.044700000000000004,0.0
1994,1.07,0.062299999999999994,0.0
1995,1.11,0.0635,0.0
1996,1.02,0.114,0.0
1997,1.08,0.132,0.0
1998,1.03,0.129,0.0
1999,1.08,0.132,0.0
2000,1.21,0.241,0.002
2001,1.45,0.579,0.0022
2002,1.34,0.682,0.0024
2003,1.62,0.941,0.0026
2004,1.65,1.14,0.0028
2005,1.58,1.13,0.003
2006,1.68,1.19,0.00316
2007,1.94,1.21,0.00328
2008,1.89,1.19,0.0034300000000000003
2009,2.14,1.22,0.00364
2010,2.3,1.28,0.004
2011,2.75,1.33,0.00911
2012,2.66,1.41,0.014
2013,3.14,1.46,0.0136
2014,7.62,1.55,0.013
2015,6.19,1.57,0.0125
2016,7.67,1.92,0.012
2017,6.12,1.9,0.0115
2018,6.25,1.91,0.011
2019,6.17,2.02,0.0105
2020,5.37,2.0,0.009949999999999999
2021,5.89,2.03,0.009439999999999999
2022,7.07,2.1,0.00893
2023,6.95,2.13,0.00841
2024,7.37,2.14,0.0079
