year,IPC1,IPC2,IPC4
1944,0.0,0.0,0.0
1945,0.0,0.0,0.0
1946,0.0,0.0,0.0
1947,0.0,0.0,0.0
1948,0.0,0.0,0.0
1949,0.0,0.0,0.0
1950,0.0,0.0,0.0
1951,0.0,0.0,0.0
1952,0.0,0.0,0.0
1953,0.0,0.0,0.0
1954,0.0,0.0,0.0
1955,0.011,0.0,0.0
1956,0.011,0.0,0.0
1957,0.0147,0.0,0.0
1958,0.0147,0.0,0.0
1959,0.0147,0.0,0.0
1960,0.0147,0.0,0.0
1961,0.0513,0.0,0.0
1962,0.0513,0.0,0.0
1963,0.055,0.0,0.0
1964,0.0587,0.0,0.0
1965,0.066,0.0,0.0
1966,0.066,0.0,0.0
1967,0.0733,0.0,0.0
1968,0.077,0.0,0.0
1969,0.132,0.0,0.0
1970,0.14,0.00292,0.0
1971,0.169,0.00292,0.0
1972,0.176,0.00292,0.0
1973,0.18,0.00292,0.0
1974,0.198,0.00292,0.0
1975,0.198,0.00292,0.0
1976,0.118,0.00292,0.0
1977,0.187,0.00292,0.0
1978,0.114,0.00292,0.0
1979,0.129,0.00292,0.0
1980,0.162,0.00292,0.0
1981,0.162,0.00296,0.0
1982,0.162,0.00294,0.0
1983,0.162,0.0030600000000000002,0.0
1984,0.162,0.0033799999999999998,0.0
1985,0.165,0.0027400000000000002,0.0
1986,0.166,0.00298,4.02e-07
1987,0.166,0.00313,4.08e-07
1988,0.188,0.00299,4.14e-07
1989,0.232,0.00313,4.2e-07
1990,0.239,0.00316,4.27e-07
1991,0.239,0.00314,4.33e-07
1992,0.202,0.00287,4.39e-07
1993,0.202,0.00294,4.45e-07
1994,0.204,0.00438,4.5199999999999997e-07
1995,0.203,0.00401,4.58e-07
1996,0.202,0.00411,4.64e-07
1997,0.202,0.00484,4.7e-07
1998,0.201,0.00392,4.769999999999999e-07
1999,0.203,0.00434,4.83e-07
2000,0.213,0.00423,4.89e-07
2001,0.22,0.00365,4.95e-07
2002,0.214,0.0017900000000000001,5.019999999999999e-07
2003,0.214,0.0022400000000000002,5.079999999999999e-07
2004,0.218,0.00233,5.140000000000001e-07
2005,0.223,0.00275,5.2e-07
2006,0.231,0.0029500000000000004,5.2e-07
2007,0.255,0.00237,5.2e-07
2008,0.207,0.00204,5.2e-07
2009,0.201,0.00287,5.2e-07
2010,0.211,0.00234,5.2e-07
2011,0.218,0.00209,5.2e-07
2012,0.225,0.0022,5.2e-07
2013,0.228,0.00106,5.2e-07
2014,0.221,0.00103,5.2e-07
2015,0.206,0.000984,5.2e-07
2016,0.214,0.0009429999999999999,5.2e-07
2017,0.217,0.000985,5.2e-07
2018,0.213,0.000742,5.2e-07
2019,0.221,0.000678,5.2e-07
2020,0.214,0.000609,5.2e-07
2021,0.201,0.000533,5.2e-07
2022,0.21,0.00045200000000000004,5.2e-07
2023,0.22,0.000383,5.2e-07
2024,0.222,0.000307,5.2e-07
