year,IPC1,IPC2,IPC4
1944,0.0,0.0,0.0
1945,0.0,0.0,0.0
1946,0.0,0.0,0.0
1947,0.0,0.0,0.0
1948,0.0,0.0,0.0
1949,0.0,0.0,0.0
1950,0.0426,0.0,0.0
1951,0.06470000000000001,0.0,0.0
1952,0.0873,0.0,0.0
1953,0.114,0.0,0.0
1954,0.133,0.0,0.0
1955,0.152,0.0012,0.0
1956,0.195,0.00147,0.0
1957,0.238,0.00171,0.0
1958,0.292,0.002,0.0
1959,0.314,0.0020299999999999997,0.0
1960,0.347,0.00211,0.0
1961,0.422,0.00242,0.0
1962,0.455,0.0024500000000000004,0.0
1963,0.574,0.0028799999999999997,0.0
1964,0.504,0.00212,0.0
1965,0.558,0.0019299999999999999,0.0
1966,0.65,0.00198,0.0
1967,0.574,0.00186,0.0
1968,0.682,0.00174,0.0
1969,1.94,0.00538,0.0
1970,1.71,0.00256,0.405
1971,0.325,0.0026,0.354
1972,0.135,0.00266,0.301
1973,0.13,0.00271,0.245
1974,0.0704,0.00273,0.185
1975,0.0704,0.00272,0.122
1976,0.0704,0.00262,0.149
1977,0.0704,0.00254,0.173
1978,0.0704,0.0025299999999999997,0.195
1979,0.0433,0.00246,0.216
1980,0.422,0.0024500000000000004,0.24
1981,0.444,0.0024700000000000004,0.262
1982,0.498,0.0026,0.289
1983,0.542,0.00268,0.32
1984,0.607,0.00279,0.354
1985,0.618,0.00283,0.389
1986,0.64,0.0029100000000000003,0.411
1987,0.645,0.003,0.433
1988,0.667,0.00312,0.455
1989,0.668,0.00322,0.479
1990,1.86,0.0033,0.505
1991,1.93,0.00346,0.526
1992,2.0,0.00359,0.551
1993,2.05,0.0037,0.576
1994,2.11,0.00381,0.623
1995,2.11,0.00381,0.64
1996,2.15,0.00411,0.656
1997,2.23,0.00423,0.67
1998,2.47,0.00221,0.684
1999,2.51,0.00444,0.697
2000,2.37,0.00604,0.708
2001,2.6,0.0024700000000000004,0.736
2002,2.43,0.00382,0.749
2003,2.49,0.00529,0.763
2004,2.53,0.00584,0.745
2005,2.77,0.00641,0.758
2006,3.07,0.00684,0.71
2007,3.43,0.06,0.719
2008,3.78,0.379,0.742
2009,4.29,0.356,0.745
2010,4.64,0.379,0.754
2011,5.15,0.443,0.76
2012,5.52,0.497,0.771
2013,5.27,0.519,0.789
2014,6.21,0.519,0.801
2015,7.63,0.681,0.804
2016,8.86,1.45,0.815
2017,9.49,1.17,0.842
2018,9.91,1.68,0.87
2019,12.3,2.52,0.898
2020,12.8,2.69,0.926
2021,12.3,2.95,0.949
2022,12.7,2.95,0.972
2023,13.4,2.95,0.999
