year,IPC1,IPC2,IPC4
1944,0.0,0.0,0.0
1945,0.0,0.0,0.0
1946,0.0,0.0,0.0
1947,0.0,0.0,0.0
1948,0.0,0.0,0.0
1949,0.0,0.0,0.0
1950,0.00721,0.0,0.0
1951,0.011,0.0,0.0
1952,0.0148,0.0,0.0
1953,0.0193,0.0,0.0
1954,0.022600000000000002,0.0,0.0
1955,0.0257,0.00034599999999999995,0.0
1956,0.0587,0.000842,0.0
1957,0.0587,0.000894,0.0
1958,0.0733,0.0011799999999999998,0.0
1959,0.077,0.00131,0.0
1960,0.08070000000000001,0.0014399999999999999,0.0
1961,0.114,0.00213,0.0
1962,0.132,0.0026,0.0
1963,0.147,0.0030099999999999997,0.0
1964,0.172,0.00369,0.0
1965,0.18,0.00401,0.0
1966,0.235,0.00544,0.0
1967,0.319,0.007679999999999999,0.0
1968,0.169,0.00421,0.0
1969,0.319,0.00825,0.0
1970,0.572,0.006849999999999999,0.00136
1971,0.422,0.00701,0.0014399999999999999
1972,0.488,0.0072699999999999996,0.00152
1973,0.517,0.00752,0.00161
1974,0.293,0.00766,0.0016899999999999999
1975,0.253,0.00792,0.00177
1976,0.224,0.0075,0.00184
1977,0.231,0.00753,0.00191
1978,0.231,0.00822,0.00197
1979,0.224,0.008230000000000001,0.00204
1980,0.187,0.00848,0.00212
1981,0.15,0.0077,0.00221
1982,0.158,0.00793,0.00231
1983,0.18,0.008039999999999999,0.00242
1984,0.183,0.00818,0.00254
1985,0.202,0.00821,0.00267
1986,0.209,0.00847,0.00281
1987,0.213,0.00871,0.00296
1988,0.213,0.00901,0.00312
1989,0.235,0.00928,0.00328
1990,0.513,0.0105,0.0034500000000000004
1991,0.543,0.011800000000000001,0.00364
1992,0.587,0.013,0.00383
1993,0.609,0.013300000000000001,0.004030000000000001
1994,0.631,0.0148,0.00423
1995,0.668,0.0152,0.00442
1996,0.723,0.043,0.0047599999999999995
1997,0.76,0.045700000000000005,0.0050999999999999995
1998,0.789,0.0443,0.00544
1999,0.819,0.0445,0.00579
2000,0.924,0.0487,0.0065
2001,1.02,0.0487,0.00692
2002,1.07,0.108,0.00734
2003,1.13,0.112,0.0077800000000000005
2004,1.18,0.112,0.00822
2005,1.24,0.111,0.00869
2006,1.6,0.17,0.00902
2007,1.68,0.168,0.00936
2008,1.98,0.167,0.009720000000000001
2009,2.29,0.396,0.0101
2010,2.55,0.473,0.0104
2011,2.68,0.507,0.0108
2012,2.84,0.581,0.0111
2013,3.44,0.84,0.0115
2014,3.62,0.856,0.0119
2015,8.06,1.2,0.0123
2016,15.2,1.32,0.0127
2017,18.2,1.52,0.013099999999999999
2018,18.7,1.85,0.0135
2019,17.6,2.0,0.013800000000000002
2020,17.3,2.37,0.014199999999999999
2021,17.9,5.52,0.0146
2022,17.8,5.52,0.015099999999999999
