year,IPC1,IPC2,IPC4
1750,0.0,7.3e-05,0.0
1751,0.0,7.36e-05,0.0
1752,0.0,7.42e-05,0.0
1753,0.0,7.48e-05,0.0
1754,0.0,7.539999999999999e-05,0.0
1755,0.0,7.6e-05,0.0
1756,0.0,7.66e-05,0.0
1757,0.0,7.72e-05,0.0
1758,0.0,7.78e-05,0.0
1759,0.0,7.84e-05,0.0
1760,0.0,7.9e-05,0.0
1761,0.0,7.97e-05,0.0
1762,0.0,8.03e-05,0.0
1763,0.0,8.1e-05,0.0
1764,0.0,8.16e-05,0.0
1765,0.0,8.219999999999999e-05,0.0
1766,0.0,8.29e-05,0.0
1767,0.0,8.350000000000001e-05,0.0
1768,0.0,8.42e-05,0.0
1769,0.0,8.48e-05,0.0
1770,0.0,8.55e-05,0.0
1771,0.0,8.62e-05,0.0
1772,0.0,8.690000000000001e-05,0.0
1773,0.0,8.76e-05,0.0
1774,0.0,8.83e-05,0.0
1775,0.0,8.9e-05,0.0
1776,0.0,8.97e-05,0.0
1777,0.0,9.039999999999999e-05,0.0
1778,0.0,9.11e-05,0.0
1779,0.0,9.180000000000001e-05,0.0
1780,0.0,9.25e-05,0.0
1781,0.0,9.329999999999999e-05,0.0
1782,0.0,9.4e-05,0.0
1783,0.0,9.48e-05,0.0
1784,0.0,9.55e-05,0.0
1785,0.0,9.63e-05,0.0
1786,0.0,9.7e-05,0.0
1787,0.0,9.779999999999999e-05,0.0
1788,0.0,9.86e-05,0.0
1789,0.0,9.93e-05,0.0
1790,0.0,0.0001,0.0
1791,0.0,0.000101,0.0
1792,0.0,0.000102,0.0
1793,0.0,0.000103,0.0
1794,0.0,0.000103,0.0
1795,0.0,0.000104,0.0
1796,0.0,0.00010499999999999999,0.0
1797,0.0,0.000106,0.0
1798,0.0,0.000107,0.0
1799,0.0,0.000107,0.0
1800,0.0,0.000108,0.0
1801,0.0,0.00010899999999999999,0.0
1802,0.0,0.00011,0.0
1803,0.0,0.000111,0.0
1804,0.0,0.000112,0.0
1805,0.0,0.00011300000000000001,0.0
1806,0.0,0.000114,0.0
1807,0.0,0.000114,0.0
1808,0.0,0.000115,0.0
1809,0.0,0.000116,0.0
1810,0.0,0.00011700000000000001,0.0
1811,0.0,0.000118,0.0
1812,0.0,0.000118,0.0
1813,0.0,0.000118,0.0
1814,0.0,0.00011899999999999999,0.0
1815,0.0,0.00011899999999999999,0.0
1816,0.0,0.00011899999999999999,0.0
1817,0.0,0.00011999999999999999,0.0
1818,0.0,0.00011999999999999999,0.0
1819,0.0,0.000121,0.0
1820,0.0,0.000121,0.0
1821,0.0,0.000121,0.0
1822,0.0,0.000122,0.0
1823,0.0,0.000122,0.0
1824,0.0,0.000123,0.0
1825,0.0,0.000123,0.0
1826,0.0,0.000123,0.0
1827,0.0,0.000124,0.0
1828,0.0,0.000124,0.0
1829,0.0,0.000125,0.0
1830,0.0,0.000125,0.0
1831,0.0,0.000126,0.0
1832,0.0,0.000126,0.0
1833,0.0,0.000126,0.0
1834,0.0,0.000127,0.0
1835,0.0,0.000127,0.0
1836,0.0,0.000128,0.0
1837,0.0,0.000128,0.0
1838,0.0,0.000128,0.0
1839,0.0,0.000129,0.0
1840,0.0,0.000129,0.0
1841,0.0,0.00013000000000000002,0.0
1842,0.0,0.00013000000000000002,0.0
1843,0.0,0.000131,0.0
1844,0.0,0.000131,0.0
1845,0.0,0.000131,0.0
1846,0.0,0.000132,0.0
1847,0.0,0.000132,0.0
1848,0.0,0.000133,0.0
1849,0.0,0.000133,0.0
1850,0.0,0.000134,0.0
1851,0.0,0.000134,0.0
1852,0.0,0.000134,0.0
1853,0.0,0.000135,0.0
1854,0.0,0.000135,0.0
1855,0.0,0.000136,0.0
1856,0.0,0.000136,0.0
1857,0.0,0.00013700000000000002,0.0
1858,0.0,0.00013700000000000002,0.0
1859,0.0,0.00013800000000000002,0.0
1860,0.0,0.00013800000000000002,0.0
1861,0.0,0.00014000000000000001,0.0
1862,0.0,0.00014099999999999998,0.0
1863,0.0,0.00014299999999999998,0.0
1864,0.0,0.000145,0.0
1865,0.0,0.000147,0.0
1866,0.0,0.000148,0.0
1867,0.0,0.00015,0.0
1868,0.0,0.000152,0.0
1869,0.0,0.000154,0.0
1870,0.0,0.000155,0.0
1871,0.0,0.000157,0.0
1872,0.0,0.00015900000000000002,0.0
1873,0.0,0.000161,0.0
