year,IPC1,IPC2,IPC4
1944,0.0,0.0,0.0
1945,0.0,0.0,0.0
1946,0.0,0.0,0.0
1947,0.0,0.0,0.0
1948,0.0,0.0,0.0
1949,0.0,0.0,0.0
1950,0.00367,2.88e-05,0.0
1951,0.00367,2.99e-05,0.0
1952,0.011,9.31e-05,0.0
1953,0.00733,6.429999999999999e-05,0.0
1954,0.00733,6.66e-05,0.0
1955,0.00733,6.88e-05,0.0
1956,0.00733,7.099999999999999e-05,0.0
1957,0.00733,7.33e-05,0.0
1958,0.011,0.00011300000000000001,0.0
1959,0.011,0.00011700000000000001,0.0
1960,0.011,0.00011999999999999999,0.0
1961,0.011,0.000123,0.0
1962,0.011,0.000127,0.0
1963,0.0147,0.00017299999999999998,0.0
1964,0.0183,0.000222,0.0
1965,0.0147,0.000182,0.0
1966,0.0183,0.00023300000000000003,0.0
1967,0.0183,0.00023899999999999998,0.0
1968,0.022,0.000294,0.0
1969,0.0293,0.0004,0.0
1970,0.0293,0.000321,2.39e-06
1971,0.0293,0.000324,2.39e-06
1972,0.0367,0.000328,2.39e-06
1973,0.040299999999999996,0.00033600000000000004,2.39e-06
1974,0.033,0.00034100000000000005,2.39e-06
1975,0.033,0.00034899999999999997,3.58e-06
1976,0.033,0.000356,3.58e-06
1977,0.033,0.00036199999999999996,3.58e-06
1978,0.0367,0.000366,3.58e-06
1979,0.0293,0.000372,3.58e-06
1980,0.0367,0.000376,3.58e-06
1981,0.0367,0.000378,3.58e-06
1982,0.040299999999999996,0.000384,3.58e-06
1983,0.047700000000000006,0.000395,3.58e-06
1984,0.066,0.00039200000000000004,3.58e-06
1985,0.066,0.000406,3.58e-06
1986,0.066,0.00039600000000000003,3.58e-06
1987,0.077,0.00040500000000000003,3.58e-06
1988,0.066,0.00040500000000000003,3.58e-06
1989,0.077,0.00042699999999999997,4.77e-06
1990,0.08070000000000001,0.00042699999999999997,4.77e-06
1991,0.0843,0.000437,4.77e-06
1992,0.0843,0.000446,4.77e-06
1993,0.103,0.000441,4.77e-06
1994,0.121,0.000489,4.77e-06
1995,0.128,0.000474,4.77e-06
1996,0.132,0.000475,4.77e-06
1997,0.132,0.000482,4.77e-06
1998,0.161,0.0005,4.77e-06
1999,0.165,0.000506,4.77e-06
2000,0.147,0.000447,4.77e-06
2001,0.18,0.00046100000000000004,4.77e-06
2002,0.187,0.00046,4.77e-06
2003,0.198,0.00046600000000000005,4.77e-06
2004,0.22,0.000472,4.77e-06
2005,0.22,0.00051,4.77e-06
2006,0.216,0.000524,4.77e-06
2007,0.235,0.000528,4.77e-06
2008,0.22,0.000527,4.77e-06
2009,0.279,0.000634,4.77e-06
2010,0.22,0.000579,4.77e-06
2011,0.216,0.000499,4.77e-06
2012,0.231,0.000631,4.77e-06
2013,0.22,0.000629,4.77e-06
2014,0.253,0.000655,4.77e-06
2015,0.235,0.000662,4.77e-06
2016,0.242,0.000678,4.77e-06
2017,0.216,0.00069,5.96e-06
2018,0.242,0.000664,5.96e-06
2019,0.227,0.0006630000000000001,5.96e-06
2020,0.246,0.000386,5.96e-06
2021,0.248,0.00040300000000000004,5.96e-06
2022,0.251,0.000395,6.2e-06
2023,0.253,0.000388,6.45e-06
2024,0.265,0.00028399999999999996,6.47e-06
