year,IPC1,IPC2,IPC4
1944,0.0,0.0,0.0
1945,0.0,0.0,0.0
1946,0.0,0.0,0.0
1947,0.0,0.0,0.0
1948,0.0,0.0,0.0
1949,0.0,0.0,0.0
1950,0.118,8.989999999999999e-05,0.0
1951,0.0895,9.86e-05,0.0
1952,0.0407,0.000107,0.0
1953,0.024399999999999998,0.000116,0.0
1954,0.024399999999999998,0.000187,0.0
1955,0.024399999999999998,0.00026700000000000004,0.0
1956,0.032600000000000004,0.00028399999999999996,0.0
1957,0.020300000000000002,0.00030199999999999997,0.0
1958,0.018,0.000319,0.0
1959,0.0167,0.0039700000000000004,0.0
1960,0.020300000000000002,0.00408,0.0
1961,0.020300000000000002,0.0040999999999999995,0.0
1962,0.016300000000000002,0.004019999999999999,0.0
1963,0.012199999999999999,0.00394,0.0
1964,0.024399999999999998,0.0079,0.0
1965,0.020300000000000002,0.00782,0.0
1966,0.024399999999999998,0.000687,0.0
1967,0.020300000000000002,0.000594,0.0
1968,0.0285,0.0045,0.0
1969,0.032600000000000004,0.008289999999999999,0.0
1970,0.032600000000000004,0.007980000000000001,0.0
1971,0.0366,0.00434,0.0
1972,0.052899999999999996,0.0044,0.0
1973,0.061,0.00805,0.0
1974,0.0732,0.000809,0.0
1975,0.0855,0.000754,0.0
1976,0.0814,0.0006,0.0
1977,0.0895,0.000634,0.0
1978,0.224,0.00753,0.0
1979,0.277,0.000601,0.0
1980,0.134,0.000587,0.0
1981,0.0366,0.0005809999999999999,0.0
1982,0.0407,0.00044,0.0
1983,0.0407,0.000416,0.0
1984,0.09359999999999999,0.00043,0.0
1985,0.09359999999999999,0.000424,0.0
1986,0.06509999999999999,0.000323,0.0
1987,0.0895,0.000421,0.0
1988,0.0814,0.000472,0.0
1989,0.0895,0.000492,0.0
1990,0.199,0.000347,0.0
1991,0.183,0.000373,0.0
1992,0.199,0.000363,0.0
1993,0.191,0.000374,0.0
1994,0.195,0.00038700000000000003,0.0
1995,0.22,0.00038500000000000003,0.067
1996,0.232,0.000381,0.062
1997,0.236,0.000366,0.0577
1998,0.245,0.000361,0.054200000000000005
1999,0.287,0.00036199999999999996,0.0519
2000,0.289,0.000457,0.051
2001,0.347,0.000477,0.0512
2002,0.389,0.0005110000000000001,0.0516
2003,0.431,0.000514,0.0523
2004,0.45,0.000544,0.053200000000000004
2005,0.48,0.000638,0.054200000000000005
2006,0.513,0.0007790000000000001,0.0559
2007,0.507,0.00099,0.0585
2008,0.455,0.0009599999999999999,0.061700000000000005
2009,0.49,0.00109,0.065
2010,0.51,0.00132,0.0681
2011,0.577,0.0015400000000000001,0.0713
2012,0.486,0.00122,0.07490000000000001
2013,0.492,0.00123,0.0783
2014,0.499,0.00122,0.0809
2015,0.519,0.0009609999999999999,0.0819
2016,0.537,0.000893,0.0813
2017,0.567,0.00102,0.0795
2018,0.613,0.00103,0.0765
2019,0.651,0.00101,0.0724
2020,0.6,0.0008719999999999999,0.0712
2021,0.81,0.000874,0.0688
2022,0.817,0.000912,0.0665
2023,0.793,0.0009509999999999999,0.06409999999999999
