year,IPC1,IPC2,IPC4
1944,0.0,0.0,0.0
1945,0.0,0.0,0.0
1946,0.0,0.0,0.0
1947,0.0,0.0,0.0
1948,0.0,0.0,0.0
1949,0.0,0.0,0.0
1950,0.116,0.00134,0.0
1951,0.116,0.00145,0.0
1952,0.116,0.00156,0.0
1953,0.116,0.0016699999999999998,0.0
1954,0.116,0.0017800000000000001,0.0
1955,0.16,0.00261,0.0
1956,0.169,0.0029100000000000003,0.0
1957,0.178,0.00323,0.0
1958,0.205,0.0039,0.0
1959,0.214,0.0042699999999999995,0.0
1960,0.205,0.00428,0.0
1961,0.214,0.00467,0.0
1962,0.259,0.00588,0.0
1963,0.25,0.00591,0.0
1964,0.33,0.008119999999999999,0.0
1965,0.321,0.008199999999999999,0.0
1966,0.339,0.00897,0.0
1967,0.553,0.015099999999999999,0.0
1968,0.374,0.0106,0.0
1969,0.392,0.0115,0.0
1970,0.526,0.014,0.0
1971,0.455,0.014,0.0
1972,0.571,0.0146,0.0
1973,0.642,0.0149,0.0
1974,0.802,0.0154,0.0
1975,1.22,0.0155,0.0
1976,1.17,0.015,0.0
1977,1.94,0.0167,0.0
1978,1.36,0.0167,0.0
1979,1.19,0.0188,0.0
1980,1.98,0.0197,0.0
1981,0.669,0.0207,0.0
1982,1.75,0.0221,0.0
1983,2.27,0.0211,0.0
1984,1.74,0.0206,0.0
1985,2.09,0.0205,0.0
1986,2.25,0.021,0.0
1987,2.42,0.0253,0.0
1988,2.39,0.0471,0.0
1989,2.26,0.0464,0.0
1990,1.86,0.0363,0.0
1991,1.7,0.023399999999999997,0.0
1992,1.6,0.0286,0.0
1993,1.5,0.0288,0.0
1994,1.48,0.0288,0.0
1995,1.4,0.0289,0.0
1996,1.4,0.019100000000000002,0.0
1997,1.3,0.0195,0.0
1998,1.23,0.020300000000000002,0.0
1999,1.19,0.0208,0.0
2000,1.16,0.0218,0.0012
2001,1.2,0.022600000000000002,0.00128
2002,1.32,0.023399999999999997,0.00136
2003,1.31,0.0242,0.0014399999999999999
2004,1.29,0.0249,0.00152
2005,1.29,0.0255,0.0016
2006,1.31,0.026199999999999998,0.0016799999999999999
2007,1.43,0.0269,0.00176
2008,1.43,0.0273,0.00183
2009,1.44,0.0281,0.00191
2010,1.49,0.029,0.002
2011,1.52,0.030100000000000002,0.00209
2012,1.55,0.030699999999999998,0.00219
2013,1.64,0.0317,0.00229
2014,1.67,0.032600000000000004,0.00239
2015,1.7,0.0329,0.0025
2016,1.82,0.0334,0.00261
2017,1.93,0.0346,0.00273
2018,2.03,0.0357,0.00285
2019,2.14,0.0368,0.00297
2020,2.1,0.0291,0.0031
2021,2.29,0.0299,0.00322
2022,2.41,0.0308,0.0033399999999999997
2023,2.52,0.0318,0.00346
2024,2.55,0.0292,0.0035800000000000003
