year,IPC1,IPC2,IPC4
1944,0.0,0.0,0.0
1945,0.0,0.0,0.0
1946,0.0,0.0,0.0
1947,0.0,0.0,0.0
1948,0.0,0.0,0.0
1949,0.0,0.0,0.0
1950,0.047700000000000006,0.00134,0.0
1951,0.047700000000000006,0.00145,0.0
1952,0.047700000000000006,0.00156,0.0
1953,0.047700000000000006,0.0016699999999999998,0.0
1954,0.047700000000000006,0.0017800000000000001,0.0
1955,0.066,0.00261,0.0
1956,0.0697,0.0029100000000000003,0.0
1957,0.0733,0.00323,0.0
1958,0.0843,0.0039,0.0
1959,0.088,0.0042699999999999995,0.0
1960,0.0843,0.00428,0.0
1961,0.088,0.00467,0.0
1962,0.106,0.00588,0.0
1963,0.103,0.00591,0.0
1964,0.136,0.008119999999999999,0.0
1965,0.132,0.008199999999999999,0.0
1966,0.139,0.00897,0.0
1967,0.227,0.015099999999999999,0.0
1968,0.154,0.0106,0.0
1969,0.161,0.0115,0.0
1970,0.216,0.014,0.0
1971,0.187,0.014,0.0
1972,0.235,0.0146,0.0
1973,0.264,0.0149,0.0
1974,0.33,0.0154,0.0
1975,0.502,0.0155,0.0
1976,0.48,0.015,0.0
1977,0.799,0.0167,0.0
1978,0.557,0.0167,0.0
1979,0.488,0.0188,0.0
1980,0.814,0.0197,0.0
1981,0.275,0.0207,0.0
1982,0.719,0.0221,0.0
1983,0.935,0.0211,0.0
1984,0.715,0.0206,0.0
1985,0.858,0.0205,0.0
1986,0.924,0.021,0.0
1987,0.994,0.0253,0.0
1988,0.983,0.0471,0.0
1989,0.931,0.0464,0.0
1990,0.766,0.0363,0.0
1991,0.7,0.023399999999999997,0.0
1992,0.656,0.0286,0.0
1993,0.616,0.0288,0.0
1994,0.609,0.0288,0.0
1995,0.576,0.0289,0.0
1996,0.576,0.019100000000000002,0.0
1997,0.535,0.0195,0.0
1998,0.506,0.020300000000000002,0.0
1999,0.488,0.0208,0.0
2000,0.477,0.0218,0.0012
2001,0.499,0.022600000000000002,0.00128
2002,0.557,0.023399999999999997,0.00136
2003,0.561,0.0242,0.0014399999999999999
2004,0.561,0.0249,0.00152
2005,0.565,0.0255,0.0016
2006,0.565,0.026199999999999998,0.0016799999999999999
2007,0.609,0.0269,0.00176
2008,0.601,0.0273,0.00183
2009,0.598,0.0281,0.00191
2010,0.612,0.029,0.002
2011,0.612,0.030100000000000002,0.00209
2012,0.609,0.030699999999999998,0.00219
2013,0.631,0.0317,0.00229
2014,0.631,0.032600000000000004,0.00239
2015,0.631,0.0329,0.0025
2016,0.638,0.0334,0.00261
2017,0.638,0.0346,0.00273
2018,0.638,0.0357,0.00285
2019,0.638,0.0368,0.00297
2020,0.598,0.0291,0.0031
2021,0.649,0.0299,0.00322
2022,0.623,0.0308,0.0033399999999999997
2023,0.637,0.0318,0.00346
