year,IPC1,IPC2,IPC4
1944,0.0,0.0,0.0
1945,0.0,0.0,0.0
1946,0.0,0.0,0.0
1947,0.0,0.0,0.0
1948,0.0,0.0,0.0
1949,0.0,0.0,0.0
1950,0.0183,6.0100000000000004e-05,0.0
1951,0.0257,9.09e-05,0.0
1952,0.0257,9.769999999999999e-05,0.0
1953,0.0293,0.00011899999999999999,0.0
1954,0.0293,0.000127,0.0
1955,0.0293,0.000135,0.0
1956,0.0293,0.00014299999999999998,0.0
1957,0.0293,0.00015,0.0
1958,0.040299999999999996,0.000217,0.0
1959,0.040299999999999996,0.000228,0.0
1960,0.044,0.00026000000000000003,0.0
1961,0.0367,0.00022700000000000002,0.0
1962,0.0697,0.000449,0.0
1963,0.062299999999999994,0.00041799999999999997,0.0
1964,0.0843,0.000588,0.0
1965,0.0843,0.00061,0.0
1966,0.08070000000000001,0.000605,0.0
1967,0.121,0.00094,0.0
1968,0.103,0.000824,0.0
1969,0.136,0.00113,0.0
1970,0.121,0.00101,0.0
1971,0.143,0.00103,0.0
1972,0.158,0.0010500000000000002,0.0
1973,0.147,0.00109,0.0
1974,0.154,0.0011200000000000001,0.0
1975,0.176,0.00116,0.0
1976,0.176,0.0011899999999999999,0.0
1977,0.198,0.00122,0.0
1978,0.216,0.00124,0.0
1979,0.209,0.00126,0.0
1980,0.191,0.0012900000000000001,0.0
1981,0.183,0.0013,0.0
1982,0.172,0.00134,0.0
1983,0.172,0.00141,0.0
1984,0.172,0.0014299999999999998,0.0
1985,0.191,0.00152,0.0
1986,0.205,0.00156,0.0
1987,0.227,0.0016,0.0
1988,0.249,0.0015400000000000001,0.0
1989,0.301,0.00163,0.0
1990,0.312,0.00172,0.0
1991,0.407,0.00175,0.0
1992,0.356,0.000928,0.0
1993,0.378,0.000986,0.0
1994,0.374,0.000959,0.0
1995,0.378,0.000954,0.0
1996,0.308,0.0009559999999999999,0.0
1997,0.389,0.00108,0.0
1998,0.37,0.00111,0.0
1999,0.348,0.033100000000000004,0.0
2000,0.396,0.00103,0.0
2001,0.447,0.00107,0.0
2002,0.433,0.00107,0.0
2003,0.433,0.0011,0.0
2004,0.392,0.0011,0.0
2005,0.422,0.00121,0.0
2006,0.444,0.00127,0.0
2007,0.477,0.00127,0.0
2008,0.437,0.00127,0.0
2009,0.517,0.00141,0.0
2010,0.536,0.00148,0.0
2011,0.554,0.0012900000000000001,0.0
2012,0.451,0.0015300000000000001,5.4e-05
2013,0.44,0.0016799999999999999,5.43e-05
2014,0.466,0.0017,5.53e-05
2015,0.642,0.00184,5.6800000000000005e-05
2016,0.627,0.0019,6.21e-05
2017,0.616,0.00196,7.159999999999999e-05
2018,0.605,0.0018700000000000001,7.08e-05
2019,0.708,0.0019299999999999999,7.670000000000001e-05
2020,0.614,0.0018700000000000001,8.25e-05
2021,0.666,0.0018700000000000001,8.840000000000001e-05
2022,0.694,0.00188,0.000102
